"admUnitFourId","name","area","admUnitThreeId"
30262985,"Ward No-85 ",NA,"302629"
30262986,"Ward No-86 ",NA,"302629"
30263004,"Ward No-04 ",NA,"302630"
30263014,"Ward No-14 (Part) ",NA,"302630"
30263015,"Ward No-15 (Part) ",NA,"302630"
30263016,"Ward No-16 ",NA,"302630"
30263235,"Dhania (Part) Union ",NA,"302632"
30263280,"Matuail(Part) Union ",NA,"302632"
30263288,"Ward No-88 ",NA,"302632"
30263289,"Ward No-89 ",NA,"302632"
30263295,"Shyampur Union ",1607,"302632"
30263350,"Ward No-50 ",NA,"302633"
30263351,"Ward No-51(Part) ",NA,"302633"
30263451,"Sultanganj Union ",910,"302634"
30263624,"Ward No-24 ",NA,"302636"
30263625,"Ward No-25 ",NA,"302636"
30263626,"Ward No-26 (Part) ",NA,"302636"
30263660,"Dakshingaon (Part) Union ",NA,"302636"
30263685,"Nasirabad Union ",1360,"302636"
30263717,"Ward No-17 (Part) ",NA,"302637"
30263738,"Dakshinkhan (Part) Union ",NA,"302637"
30263749,"Dumni Union ",2305,"302637"
30263811,"Aganagar Union ",369,"302638"
30263813,"Basta Union ",4915,"302638"
30263817,"Hazratpur Union ",4161,"302638"
30263825,"Kalatia Union ",4297,"302638"
30263834,"Kalindi Union ",1677,"302638"
30263843,"Konda Union ",6270,"302638"
30263851,"Ruhitpur Union ",3730,"302638"
30263860,"Sakta Union ",4051,"302638"
30263869,"Subhadya Union ",2563,"302638"
30263877,"Taranagar Union ",4295,"302638"
30263886,"Tegharia Union ",4330,"302638"
30263894,"Zinjira Union ",433,"302638"
30264068,"Ward No-68(Part) ",NA,"302640"
30264071,"Ward No-71(Part) ",NA,"302640"
30264072,"Ward No-72 ",NA,"302640"
30264073,"Ward No-73 ",NA,"302640"
30264256,"Ward No-56(Part) ",NA,"302642"
30264259,"Ward No-59 ",NA,"302642"
30264260,"Ward No-60 ",NA,"302642"
30264261,"Ward No-61 ",NA,"302642"
30264262,"Ward No-62 ",NA,"302642"
30264291,"Ward No-91 ",NA,"302642"
30264292,"Ward No-92 ",NA,"302642"
30264807,"Ward No-07 (Part) ",NA,"302648"
30264811,"Ward No-11 ",NA,"302648"
30264812,"Ward No-12 ",NA,"302648"
30264813,"Ward No-13 ",NA,"302648"
30264814,"Ward No-14 (Part) ",NA,"302648"
30265042,"Ward No-42 ",NA,"302650"
30265044,"Ward No-44 ",NA,"302650"
30265045,"Ward No-45 ",NA,"302650"
30265046,"Ward No-46 (Part) ",NA,"302650"
30265047,"Ward No-47 (Part) ",NA,"302650"
30265051,"Ward No-51 (Part) ",NA,"302650"
30265431,"Ward No-31 ",NA,"302654"
30265432,"Ward No-32 ",NA,"302654"
30265433,"Ward No-33 ",NA,"302654"
30265434,"Ward No-34 ",NA,"302654"
30265435,"Ward No-35 ",NA,"302654"
30266211,"Agla Union ",3724,"302662"
30266213,"Bakshanagar Union ",2083,"302662"
30266220,"Bandura Union ",3638,"302662"
30266227,"Barrah Union ",4211,"302662"
30266233,"Baruakhali Union ",2602,"302662"
30266240,"Churain Union ",5165,"302662"
30266247,"Galimpur Union ",2046,"302662"
30266254,"Jantrail Union ",4797,"302662"
30266261,"Joykrishnapur Union ",4097,"302662"
30266267,"Kailail Union ",8630,"302662"
30266274,"Kalakopa Union ",1673,"302662"
30266281,"Nayansree Union ",5537,"302662"
30266288,"Shikari Para Union ",2837,"302662"
30266294,"Sholla Union ",9459,"302662"
30266352,"Ward No-52 ",NA,"302663"
30266402,"Ward No-02 ",NA,"302664"
30266403,"Ward No-03 ",NA,"302664"
30266405,"Ward No-05 ",NA,"302664"
30266406,"Ward No-06 ",NA,"302664"
30266407,"Ward No-07 (Part) ",NA,"302664"
30266415,"Ward No-15(Part) ",NA,"302664"
30266536,"Ward No-36 ",NA,"302665"
30266653,"Ward No-53 ",NA,"302666"
30266654,"Ward No-54 ",NA,"302666"
30266655,"Ward No-55 ",NA,"302666"
30266722,"Ward No-22 ",NA,"302667"
30266723,"Ward No-23 ",NA,"302667"
30266827,"Ward No-27 ",NA,"302668"
30266828,"Ward No-28 ",NA,"302668"
30266829,"Ward No-29 ",NA,"302668"
30266830,"Ward No-30 ",NA,"302668"
30266860,"Dakshingaon (Part) Union ",NA,"302668"
30266882,"Manda Union ",1236,"302668"
30267201,"Ward No-01 ",NA,"302672"
30267202,"Ward No-02 ",NA,"302672"
30267203,"Ward No-03 ",NA,"302672"
30267204,"Ward No-04 ",NA,"302672"
30267205,"Ward No-05 ",NA,"302672"
30267206,"Ward No-06 ",NA,"302672"
30267207,"Ward No-07 ",NA,"302672"
30267208,"Ward No-08 ",NA,"302672"
30267209,"Ward No-09 ",NA,"302672"
30267215,"Amin Bazar Union ",2703,"302672"
30267218,"Ashulia Union ",6450,"302672"
30267222,"Banagram Union ",4460,"302672"
30267227,"Bhakurta Union ",5203,"302672"
30267233,"Biralia Union ",7448,"302672"
30267239,"Dhamsana Union ",8098,"302672"
30267250,"Kaundia Union ",2835,"302672"
30267272,"Pathalia Union ",7102,"302672"
30267278,"Savar Union ",2521,"302672"
30267283,"Shimulia Union ",8564,"302672"
30267289,"Tetuljhora Union ",3843,"302672"
30267294,"Yearpur Union ",6511,"302672"
30267298,"Savar Cantoment ",NA,"302672"
30267407,"Ward No-07 (Part) ",NA,"302674"
30267408,"Ward No-08 ",NA,"302674"
30267556,"Ward No-56(Part) ",NA,"302675"
30267557,"Ward No-57 ",NA,"302675"
30267683,"Ward No-83 ",NA,"302676"
30267687,"Ward No-87 ",NA,"302676"
30267690,"Ward No-90 ",NA,"302676"
30268040,"Ward No-40 (Part) ",NA,"302680"
30268041,"Ward No-41 ",NA,"302680"
30268874,"Ward No-74 ",NA,"302688"
30268875,"Ward No-75 ",NA,"302688"
30268877,"Ward No-77 ",NA,"302688"
30268878,"Ward No-78 ",NA,"302688"
30268879,"Ward No-79 ",NA,"302688"
30268880,"Ward No-80 (Part) ",NA,"302688"
30269038,"Ward No-38 (Part) ",NA,"302690"
30269039,"Ward No-39 ",NA,"302690"
30269040,"Ward No-40(Part) ",NA,"302690"
30269220,"Ward No-20 (Part) ",NA,"302692"
30269237,"Ward No-37 ",NA,"302692"
30269238,"Ward No-38 (Part) ",NA,"302692"
30269351,"Harirampur Union ",4946,"302693"
30269501,"Ward No-01(Part) ",NA,"302695"
30269676,"Uttar Khan Union ",4946,"302696"
30290310,"Alfadanga Union ",4349,"302903"
30290321,"Bana Union ",5015,"302903"
30290331,"Buraich Union ",6068,"302903"
30290342,"Gopalpur Union ",4690,"302903"
30290352,"Panchuria Union ",4019,"302903"
30290384,"Tagarbanda Union ",7407,"302903"
30291001,"Ward No-01 ",NA,"302910"
30291002,"Ward No-02 ",NA,"302910"
30291003,"Ward No-03 ",NA,"302910"
30291004,"Ward No-04 ",NA,"302910"
30291005,"Ward No-05 ",NA,"302910"
30291006,"Ward No-06 ",NA,"302910"
30291007,"Ward No-07 ",NA,"302910"
30291008,"Ward No-08 ",NA,"302910"
30291009,"Ward No-09 ",NA,"302910"
30291013,"Algi Union ",6818,"302910"
30291015,"Azimnagar Union ",3996,"302910"
30291025,"Chumordi Union ",2283,"302910"
30291031,"Chandra Union ",2696,"302910"
30291039,"Gharua Union ",6113,"302910"
30291047,"Hamirdi Union ",3520,"302910"
30291055,"Kalamridha Union ",3784,"302910"
30291063,"Kaolibera Union ",5122,"302910"
30291071,"Manikdaha Union ",4605,"302910"
30291079,"Nasirabad Union ",3227,"302910"
30291087,"Nurullaganj Union ",4412,"302910"
30291094,"Tuzarpur Union ",3575,"302910"
30291801,"Ward No-01 ",NA,"302918"
30291802,"Ward No-02 ",NA,"302918"
30291803,"Ward No-03 ",NA,"302918"
30291804,"Ward No-04 ",NA,"302918"
30291805,"Ward No-05 ",NA,"302918"
30291806,"Ward No-06 ",NA,"302918"
30291807,"Ward No-07 ",NA,"302918"
30291808,"Ward No-08 ",NA,"302918"
30291809,"Ward No-09 ",NA,"302918"
30291815,"Boalmari Union ",2189,"302918"
30291820,"Chandpur Union ",4055,"302918"
30291825,"Chatul Union ",5980,"302918"
30291830,"Dadpur Union ",6709,"302918"
30291835,"Ghoshpur Union ",6410,"302918"
30291840,"Gunbaha Union ",4715,"302918"
30291860,"Moyna Union ",7374,"302918"
30291875,"Parameshwardi Union ",5892,"302918"
30291885,"Rupapat Union ",5899,"302918"
30291890,"Satair Union ",7941,"302918"
30291895,"Shekhar Union ",6670,"302918"
30292119,"Char Bhadrasan Union ",7971,"302921"
30292138,"Char Harirampur Union ",12373,"302921"
30292157,"Char Jhaukanda Union ",10020,"302921"
30292176,"Gazirtek Union ",7852,"302921"
30294701,"Ward No-01 ",NA,"302947"
30294702,"Ward No-02 ",NA,"302947"
30294703,"Ward No-03 ",NA,"302947"
30294704,"Ward No-04 ",NA,"302947"
30294705,"Ward No-05 ",NA,"302947"
30294706,"Ward No-06 ",NA,"302947"
30294707,"Ward No-07 ",NA,"302947"
30294708,"Ward No-08 ",NA,"302947"
30294709,"Ward No-09 ",NA,"302947"
30294713,"Aliabad Union ",6632,"302947"
30294715,"Ambikapur Union ",4140,"302947"
30294723,"Char Madhabdia Union ",6024,"302947"
30294731,"Decreerchar Union ",5695,"302947"
30294739,"Greda Union ",5739,"302947"
30294747,"Ishan Gopalpur Union ",8775,"302947"
30294755,"Kaijuri Union ",10305,"302947"
30294763,"Kanaipur Union ",9337,"302947"
30294771,"Krishnanagar Union ",10836,"302947"
30294779,"Majchar Union ",10873,"302947"
30294787,"Uttar Channel Union ",13254,"302947"
30295610,"Bagat Union ",3971,"302956"
30295621,"Dumain Union ",6276,"302956"
30295631,"Gajna Union ",8298,"302956"
30295637,"Jahapur Union ",3763,"302956"
30295642,"Kamarkhali Union ",4994,"302956"
30295652,"Madhukhali Union ",6858,"302956"
30295663,"Megchami Union ",8444,"302956"
30295673,"Noapara Union ",6220,"302956"
30295684,"Raipur Union ",8281,"302956"
30296201,"Ward No-01 ",NA,"302962"
30296202,"Ward No-02 ",NA,"302962"
30296203,"Ward No-03 ",NA,"302962"
30296204,"Ward No-04 ",NA,"302962"
30296205,"Ward No-05 ",NA,"302962"
30296206,"Ward No-06 ",NA,"302962"
30296207,"Ward No-07 ",NA,"302962"
30296208,"Ward No-08 ",NA,"302962"
30296209,"Ward No-09 ",NA,"302962"
30296222,"Char Jasordi Union ",8086,"302962"
30296227,"Dangi Union ",5985,"302962"
30296233,"Phulsuti Union ",2160,"302962"
30296250,"Kaichail Union ",3114,"302962"
30296255,"Laskardia Union ",5635,"302962"
30296267,"Kodalia Shohidnagar Union ",3647,"302962"
30296272,"Pura Para Union ",3657,"302962"
30296283,"Ramnagar Union ",6140,"302962"
30296294,"Talma Union ",7035,"302962"
30298415,"Akter Char Union ",8113,"302984"
30298419,"Bhashanchar Union ",8278,"302984"
30298428,"Char Bishnupur Union ",7416,"302984"
30298438,"Char Manair Union ",4263,"302984"
30298447,"Char Nasirpur Union ",6791,"302984"
30298457,"Dheukhali Union ",6989,"302984"
30298466,"Krishnapur Union ",7011,"302984"
30298476,"Narikelbaria Union ",11719,"302984"
30298485,"Sadarpur Union ",3988,"302984"
30299010,"Atghar Union ",7020,"302990"
30299011,"Ballabhdi Union ",5185,"302990"
30299016,"Bhawal Union ",4755,"302990"
30299039,"Gatti Union ",8492,"302990"
30299044,"Jadunandi Union ",5421,"302990"
30299061,"Majhardia Union ",4800,"302990"
30299078,"Ramkantapur Union ",4066,"302990"
30299089,"Sonapur Union ",5272,"302990"
30333001,"Ward No-01 ",NA,"303330"
30333002,"Ward No-02 ",NA,"303330"
30333003,"Ward No-03 ",NA,"303330"
30333004,"Ward No-04 ",NA,"303330"
30333005,"Ward No-05 ",NA,"303330"
30333006,"Ward No-06 ",NA,"303330"
30333007,"Ward No-07 ",NA,"303330"
30333008,"Ward No-08 ",NA,"303330"
30333009,"Ward No-09 ",NA,"303330"
30333011,"Ward No-01 ",NA,"303330"
30333012,"Ward No-02 ",NA,"303330"
30333013,"Ward No-03 ",NA,"303330"
30333014,"Ward No-04 ",NA,"303330"
30333015,"Ward No-05 ",NA,"303330"
30333016,"Ward No-06 ",NA,"303330"
30333017,"Ward No-07 ",NA,"303330"
30333018,"Ward No-08 ",NA,"303330"
30333019,"Ward No-09 ",NA,"303330"
30333020,"Ward No-10 ",NA,"303330"
30333021,"Ward No-11 ",NA,"303330"
30333022,"Ward No-12 ",NA,"303330"
30333023,"Basan Union ",8094,"303330"
30333025,"Baria Union ",11354,"303330"
30333031,"Gachha Union ",6390,"303330"
30333047,"Kashimpur Union ",10475,"303330"
30333054,"Kayaltia Union ",17391,"303330"
30333060,"Konabari Union ",4518,"303330"
30333067,"Mirzapur Union ",23520,"303330"
30333081,"Pubail Union ",11938,"303330"
30333098,"Gazipur Cant. ",NA,"303330"
30333201,"Ward No-01 ",NA,"303332"
30333202,"Ward No-02 ",NA,"303332"
30333203,"Ward No-03 ",NA,"303332"
30333204,"Ward No-04 ",NA,"303332"
30333205,"Ward No-05 ",NA,"303332"
30333206,"Ward No-06 ",NA,"303332"
30333207,"Ward No-07 ",NA,"303332"
30333208,"Ward No-08 ",NA,"303332"
30333209,"Ward No-09 ",NA,"303332"
30333213,"Atabaha Union ",4437,"303332"
30333219,"Boali Union ",8769,"303332"
30333228,"Chapair Union ",9685,"303332"
30333238,"Dhaljora Union ",4543,"303332"
30333247,"Fulbaria Union ",18382,"303332"
30333257,"Madhyapara Union ",8697,"303332"
30333266,"Mouchak Union ",10661,"303332"
30333276,"Sreefaltali Union ",2487,"303332"
30333285,"Sutrapur Union ",3869,"303332"
30333401,"Ward No-01 ",NA,"303334"
30333402,"Ward No-02 ",NA,"303334"
30333403,"Ward No-03 ",NA,"303334"
30333404,"Ward No-04 ",NA,"303334"
30333405,"Ward No-05 ",NA,"303334"
30333406,"Ward No-06 ",NA,"303334"
30333407,"Ward No-07 ",NA,"303334"
30333408,"Ward No-08 ",NA,"303334"
30333409,"Ward No-09 ",NA,"303334"
30333415,"Bahadursadi Union ",3238,"303334"
30333417,"Baktarpur Union ",7073,"303334"
30333460,"Jamalpur Union ",4907,"303334"
30333469,"Jangalia Union ",9186,"303334"
30333494,"Moktarpur Union ",9215,"303334"
30333496,"Nagari Union ",8384,"303334"
30333497,"Tumulia Union ",5840,"303334"
30333613,"Barishaba Union ",9801,"303336"
30333617,"Chandpur Union ",8812,"303336"
30333625,"Durgapur Union ",8928,"303336"
30333634,"Ghagotia Union ",5469,"303336"
30333643,"Kapasia Union ",9598,"303336"
30333651,"Karihata Union ",6823,"303336"
30333660,"Rayed Union ",8821,"303336"
30333669,"Sanmania Union ",5829,"303336"
30333677,"Singasree Union ",6370,"303336"
30333686,"Targaon Union ",8284,"303336"
30333694,"Toke Union ",9478,"303336"
30338601,"Ward No-01 ",NA,"303386"
30338602,"Ward No-02 ",NA,"303386"
30338603,"Ward No-03 ",NA,"303386"
30338604,"Ward No-04 ",NA,"303386"
30338605,"Ward No-05 ",NA,"303386"
30338606,"Ward No-06 ",NA,"303386"
30338607,"Ward No-07 ",NA,"303386"
30338608,"Ward No-08 ",NA,"303386"
30338609,"Ward No-09 ",NA,"303386"
30338621,"Barmi Union ",12852,"303386"
30338625,"Gazipur Union ",11420,"303386"
30338628,"Gosinga Union ",14018,"303386"
30338638,"Kaoraid Union ",13435,"303386"
30338647,"Maona Union ",18838,"303386"
30338657,"Prahladpur Union ",9613,"303386"
30338666,"Rajabari Union ",12753,"303386"
30338685,"Telihati Union ",9860,"303386"
30353201,"Ward No-01 ",NA,"303532"
30353202,"Ward No-02 ",NA,"303532"
30353203,"Ward No-03 ",NA,"303532"
30353204,"Ward No-04 ",NA,"303532"
30353205,"Ward No-05 ",NA,"303532"
30353206,"Ward No-06 ",NA,"303532"
30353207,"Ward No-07 ",NA,"303532"
30353208,"Ward No-08 ",NA,"303532"
30353209,"Ward No-09 ",NA,"303532"
30353211,"Borasi Union ",2075,"303532"
30353213,"Baultali Union ",4043,"303532"
30353215,"Chandra Dighalia Union ",2714,"303532"
30353217,"Durgapur Union ",4212,"303532"
30353221,"Gobra Union ",4277,"303532"
30353230,"Gopinathpur Union ",6680,"303532"
30353234,"Haridaspur Union ",2738,"303532"
30353238,"Jalalabad Union ",4213,"303532"
30353243,"Kajulia Union ",6089,"303532"
30353247,"Karpara Union ",6921,"303532"
30353251,"Kati Union ",4586,"303532"
30353256,"Latifpur Union ",2930,"303532"
30353260,"Majhigati Union ",2770,"303532"
30353264,"Nizra Union ",2827,"303532"
30353269,"Paikkandi Union ",3963,"303532"
30353273,"Raghunathpur Union ",5792,"303532"
30353277,"Sahapur Union ",4479,"303532"
30353282,"Satpar Union ",8707,"303532"
30353286,"Suktail Union ",5295,"303532"
30353290,"Ulpur Union ",4789,"303532"
30353294,"Urafi Union ",2656,"303532"
30354311,"Bethuri Union ",4933,"303543"
30354313,"Fukura Union ",6865,"303543"
30354320,"Hatiara Union ",2942,"303543"
30354327,"Kashiani Union ",5291,"303543"
30354333,"Mamudpur Union ",3998,"303543"
30354340,"Maheshpur Union ",8963,"303543"
30354347,"Nijamkandi Union ",5083,"303543"
30354354,"Orakandi Union ",4347,"303543"
30354361,"Parulia Union ",4293,"303543"
30354367,"Puisur Union ",3864,"303543"
30354374,"Rajpat Union ",4139,"303543"
30354381,"Ratail Union ",6093,"303543"
30354388,"Sajail Union ",6389,"303543"
30354394,"Singa Union ",3468,"303543"
30355101,"Ward No-01 ",NA,"303551"
30355102,"Ward No-02 ",NA,"303551"
30355103,"Ward No-03 ",NA,"303551"
30355104,"Ward No-04 ",NA,"303551"
30355105,"Ward No-05 ",NA,"303551"
30355106,"Ward No-06 ",NA,"303551"
30355107,"Ward No-07 ",NA,"303551"
30355108,"Ward No-08 ",NA,"303551"
30355109,"Ward No-09 ",NA,"303551"
30355113,"Amtali Union ",4590,"303551"
30355115,"Bandhabari Union ",3832,"303551"
30355123,"Ghagar Union ",2112,"303551"
30355131,"Hiran Union ",4948,"303551"
30355139,"Kalabari Union ",11484,"303551"
30355147,"Kandi Union ",13191,"303551"
30355155,"Kushla Union ",6801,"303551"
30355163,"Pinjuri Union ",8395,"303551"
30355171,"Radhaganj Union ",7189,"303551"
30355179,"Ramshil Union ",7213,"303551"
30355187,"Sadullapur Union ",13032,"303551"
30355194,"Suagram Union ",4651,"303551"
30355801,"Ward No-01 ",NA,"303558"
30355802,"Ward No-02 ",NA,"303558"
30355803,"Ward No-03 ",NA,"303558"
30355804,"Ward No-04 ",NA,"303558"
30355805,"Ward No-05 ",NA,"303558"
30355806,"Ward No-06 ",NA,"303558"
30355807,"Ward No-07 ",NA,"303558"
30355808,"Ward No-08 ",NA,"303558"
30355809,"Ward No-09 ",NA,"303558"
30355810,"Bhabrasur Union ",3736,"303558"
30355811,"Bahugram Union ",4016,"303558"
30355816,"Banshbaria Union ",3237,"303558"
30355822,"Batikamari Union ",4084,"303558"
30355827,"Dignagar Union ",6562,"303558"
30355833,"Gobindapur Union ",6853,"303558"
30355839,"Gohala Union ",3929,"303558"
30355844,"Jalirpar Union ",3755,"303558"
30355850,"Kasalia Union ",4345,"303558"
30355855,"Khandarpar Union ",3404,"303558"
30355861,"Maharajpur Union ",5086,"303558"
30355867,"Mochna Union ",3973,"303558"
30355872,"Nanikshir Union ",3966,"303558"
30355878,"Pasargati Union ",3761,"303558"
30355883,"Raghdi Union ",4287,"303558"
30355894,"Ujani Union ",7059,"303558"
30359101,"Ward No-01 ",NA,"303591"
30359102,"Ward No-02 ",NA,"303591"
30359103,"Ward No-03 ",NA,"303591"
30359104,"Ward No-04 ",NA,"303591"
30359105,"Ward No-05 ",NA,"303591"
30359106,"Ward No-06 ",NA,"303591"
30359107,"Ward No-07 ",NA,"303591"
30359108,"Ward No-08 ",NA,"303591"
30359109,"Ward No-09 ",NA,"303591"
30359119,"Barni Union ",3233,"303591"
30359128,"Dumuria Union ",7454,"303591"
30359138,"Gopalpur Union ",9164,"303591"
30359166,"Kushli Union ",4018,"303591"
30359176,"Patgati Display Memory Union ",7256,"303591"
30480211,"Adampur Union ",9386,"304802"
30480223,"Austagram Union ",8791,"304802"
30480235,"Bangal Para Union ",6559,"304802"
30480247,"Deoghar Union ",11773,"304802"
30480259,"Kalma Union ",8286,"304802"
30480271,"Kastail Union ",10689,"304802"
30480283,"Khayerpur Abdullahpur Union ",15397,"304802"
30480291,"Purba Austagram Union ",3359,"304802"
30480601,"Ward No-01 ",NA,"304806"
30480602,"Ward No-02 ",NA,"304806"
30480603,"Ward No-03 ",NA,"304806"
30480604,"Ward No-04 ",NA,"304806"
30480605,"Ward No-05 ",NA,"304806"
30480606,"Ward No-06 ",NA,"304806"
30480607,"Ward No-07 ",NA,"304806"
30480608,"Ward No-08 ",NA,"304806"
30480609,"Ward No-09 ",NA,"304806"
30480617,"Baliardi Union ",2090,"304806"
30480625,"Dighirpar Union ",3610,"304806"
30480634,"Dilalpur Union ",2606,"304806"
30480643,"Gazir Char Union ",1619,"304806"
30480651,"Halimpur Union ",5048,"304806"
30480660,"Hilachia Union ",6030,"304806"
30480669,"Humaipur Union ",7301,"304806"
30480672,"Kailag Union ",2679,"304806"
30480677,"Maij Char Union ",5483,"304806"
30480686,"Pirijpur Union ",5730,"304806"
30480694,"Sarar Char Union ",3055,"304806"
30481101,"Ward No-01 ",NA,"304811"
30481102,"Ward No-02 ",NA,"304811"
30481103,"Ward No-03 ",NA,"304811"
30481104,"Ward No-04 ",NA,"304811"
30481105,"Ward No-05 ",NA,"304811"
30481106,"Ward No-06 ",NA,"304811"
30481107,"Ward No-07 ",NA,"304811"
30481108,"Ward No-08 ",NA,"304811"
30481109,"Ward No-09 ",NA,"304811"
30481110,"Ward No-10 ",NA,"304811"
30481111,"Ward No-11 ",NA,"304811"
30481112,"Ward No-12 ",NA,"304811"
30481121,"Aganagar Union ",6331,"304811"
30481135,"Gazaria Union ",6188,"304811"
30481147,"Kalika Prasad Union ",3241,"304811"
30481159,"Sadakpur Union ",3810,"304811"
30481171,"Shibpur Union ",1669,"304811"
30481183,"Shimulkandi Union ",2866,"304811"
30481185,"Sreenagar Union ",2094,"304811"
30482701,"Ward No-01 ",NA,"304827"
30482702,"Ward No-02 ",NA,"304827"
